user,text_post,is_like
191225,118585,f
199824,118585,f
214129,118585,f
232596,118585,f
234133,118585,f
235996,118585,f
236631,118585,f
252877,118585,f
314207,118585,t
329708,118585,f
380690,118585,t
393267,118585,f
407301,118585,f
454618,118585,t
494940,118585,f
506624,118585,t
645577,118585,t
837047,118585,f
1210537,118275,f
1307293,118275,t
143695,118275,f
151424,118275,f
1537367,118275,f
158952,118275,f
167800,118275,t
1779230,118275,f
262924,118275,f
310698,118275,t
348484,118275,f
357142,118275,f
407804,118275,t
424361,118275,f
557132,118275,t
7276,118275,f
922201,118275,f
971737,118275,t
10211,109495,f
1244359,109495,t
12571,109495,f
1259319,109495,f
128012,109495,f
191791,109495,t
1989,109495,t
214685,109495,t
222303,109495,f
222743,109495,t
256974,109495,t
271802,109495,t
295985,109495,f
312558,109495,f
365236,109495,t
382303,109495,t
396123,109495,t
412036,109495,f
416162,109495,t
43749,109495,f
45109,109495,t
493118,109495,f
586159,109495,f
750157,109495,t
77384,109495,t
781855,109495,f
818373,109495,t
83391,109495,f
981820,109495,f
1137690,109175,t
1175691,109175,t
1202938,109175,t
13849,109175,t
167800,109175,t
1815398,109175,t
192851,109175,t
233522,109175,t
302851,109175,t
307574,109175,t
334336,109175,t
346115,109175,t
349810,109175,t
354814,109175,t
356989,109175,t
357955,109175,t
404056,109175,t
409147,109175,t
433800,109175,t
438226,109175,t
450122,109175,t
523770,109175,t
551606,109175,t
631914,109175,t
65537,109175,t
732641,109175,t
810925,109175,t
8840,109175,t
987899,109175,t
992539,109175,t
209894,104311,t
1131470,98862,t
1148747,98862,f
12112,98862,t
141329,98862,f
326938,98862,t
368077,98862,t
831402,98862,f
1047649,98230,t
1128718,98230,t
1259319,98230,t
1344546,98230,f
177457,98230,t
199204,98230,f
215398,98230,f
251593,98230,f
255597,98230,f
281949,98230,f
352250,98230,f
4274,98230,t
52125,98230,t
660585,98230,f
885668,98230,t
947364,98230,t
121216,97698,t
1251523,97698,t
1323204,97698,f
134757,97698,f
1481723,97698,f
1617095,97698,f
1707552,97698,t
1821282,97698,f
210223,97698,t
264833,97698,f
280697,97698,f
300782,97698,t
326260,97698,f
339819,97698,f
352467,97698,f
374552,97698,f
385282,97698,f
439656,97698,f
443423,97698,f
503298,97698,t
519142,97698,f
601186,97698,f
677200,97698,f
821652,97698,f
837917,97698,f
9682,97698,f
105094,88040,t
1150118,88040,f
1288093,88040,t
146847,88040,t
155443,88040,t
1723396,88040,t
217591,88040,t
218731,88040,f
29250,88040,f
42890,88040,t
436136,88040,f
526841,88040,t
862371,88040,f
10611,85459,t
1085238,85459,f
1213755,85459,t
1263538,85459,t
1307690,85459,t
136962,85459,t
139863,85459,t
142160,85459,t
228811,85459,t
250647,85459,f
254881,85459,f
307352,85459,t
318746,85459,f
381242,85459,t
41217,85459,t
419287,85459,f
687012,85459,f
1060038,83958,t
1153022,83958,t
1212646,83958,t
1375900,83958,t
149422,83958,t
200319,83958,t
2141,83958,t
339062,83958,t
3472,83958,t
34976,83958,t
359955,83958,f
371061,83958,t
381774,83958,t
385447,83958,f
4375,83958,t
543389,83958,t
66331,83958,f
754132,83958,t
761905,83958,t
832467,83958,t
992106,83958,t
1400473,83557,f
181244,83557,f
438093,83557,f
83744,83557,t
842654,83557,f
991914,83557,f
1046641,83556,t
1226664,83556,t
1265808,83556,t
1341,83556,t
1369914,83556,f
160488,83556,t
16420,83556,f
164272,83556,f
1660564,83556,f
187740,83556,f
192701,83556,t
199323,83556,f
202516,83556,t
216769,83556,t
223458,83556,f
232010,83556,t
254688,83556,f
268290,83556,t
27064,83556,t
277120,83556,t
308144,83556,t
333077,83556,t
356839,83556,f
365497,83556,f
37482,83556,f
402317,83556,f
447320,83556,t
454732,83556,t
505618,83556,t
536095,83556,t
55470,83556,f
812740,83556,f
901377,83556,f
1151219,83507,f
143695,83507,t
15882,83507,f
233527,83507,t
252961,83507,f
616252,83507,f
135440,83491,f
1573404,83491,f
187173,83491,f
228864,83491,f
331475,83491,f
362513,83491,f
396545,83491,f
423720,83491,f
44209,83491,f
481219,83491,f
568006,83491,f
56801,83491,f
631908,83491,f
668689,83491,f
899837,83491,f
993958,83491,f
127104,82921,t
139863,82921,f
224872,82921,t
615001,82921,t
856617,82921,f
1175855,82568,f
1177716,82568,t
12751,82568,t
1304683,82568,f
1398521,82568,f
1548980,82568,t
182249,82568,t
210842,82568,f
224416,82568,f
332243,82568,t
332562,82568,f
372140,82568,f
39030,82568,f
589640,82568,f
6422,82568,t
953103,82568,f
1215489,82457,f
1288750,82457,t
1349007,82457,f
196852,82457,f
227145,82457,t
319118,82457,f
324253,82457,f
344853,82457,t
345091,82457,t
478742,82457,f
494940,82457,t
9035,82457,t
917824,82457,f
183974,82344,f
1968,82344,f
206010,82344,t
267144,82344,t
332562,82344,t
34062,82344,f
366349,82344,f
5324,82344,f
100891,81767,t
105716,81767,f
1081045,81767,t
108641,81767,f
1333679,81767,f
1454174,81767,t
1503655,81767,t
1594752,81767,t
169608,81767,t
191990,81767,t
208117,81767,f
211598,81767,f
252621,81767,f
255180,81767,t
28134,81767,t
326826,81767,t
348114,81767,f
371445,81767,f
389094,81767,t
389424,81767,f
416333,81767,f
42174,81767,t
448940,81767,t
49436,81767,t
51623,81767,t
695566,81767,f
72006,81767,t
902735,81767,f
977330,81767,t
1052698,81713,t
146443,81713,t
1773803,81713,t
211960,81713,f
230347,81713,f
323288,81713,t
356358,81713,f
511618,81713,f
643427,81713,f
66913,81713,t
877884,81713,t
113634,81708,t
143272,81708,t
1654355,81708,f
166595,81708,f
338527,81708,f
348672,81708,t
36177,81708,t
43919,81708,f
978242,81708,f
1539028,81671,t
160866,81671,f
172954,81671,f
30217,81671,t
107331,81605,f
1139420,81605,t
1160514,81605,f
1194568,81605,f
1203335,81605,t
1253481,81605,f
127964,81605,t
1505143,81605,t
153124,81605,f
159572,81605,t
174822,81605,t
1833546,81605,f
196130,81605,f
206592,81605,f
208264,81605,f
219108,81605,f
250248,81605,f
256974,81605,t
266012,81605,t
283738,81605,t
327867,81605,t
330526,81605,t
349455,81605,f
361587,81605,f
376230,81605,f
431835,81605,t
433273,81605,f
479596,81605,f
586608,81605,f
622573,81605,f
637434,81605,t
686949,81605,t
713526,81605,t
78799,81605,f
828377,81605,t
119275,81604,f
1405107,81604,f
194685,81604,f
232032,81604,f
287368,81604,f
336044,81604,f
347346,81604,t
356995,81604,t
36724,81604,f
38340,81604,f
416247,81604,t
418987,81604,f
43789,81604,t
508970,81604,f
736143,81604,t
92270,81604,t
1480351,81511,t
186401,81511,t
193373,81511,t
298008,81511,t
30140,81511,t
402737,81511,t
449819,81511,t
711360,81511,t
713974,81511,t
7565,81511,t
802120,81511,t
874776,81511,t
90873,81511,t
1109693,81468,t
113240,81468,t
1210287,81468,t
1263538,81468,t
1330421,81468,f
1363493,81468,f
136617,81468,f
157939,81468,t
187740,81468,f
240598,81468,f
25620,81468,f
280580,81468,f
283404,81468,f
293821,81468,t
315985,81468,f
355534,81468,f
460870,81468,t
498546,81468,t
779218,81468,t
935850,81468,t
94316,81468,t
136555,81427,t
187336,81427,t
194097,81427,t
282175,81427,t
287828,81427,f
319936,81427,t
60775,81427,t
752581,81427,f
872503,81427,t
94903,81427,t
1178613,81426,t
337720,81426,f
367832,81426,f
117123,81320,f
1221028,81320,t
131491,81320,f
1371083,81320,t
185364,81320,f
199826,81320,t
278575,81320,f
280090,81320,f
290897,81320,t
295240,81320,f
297248,81320,f
345560,81320,t
401384,81320,f
465654,81320,t
510834,81320,f
698357,81320,t
80770,81320,f
1031636,81306,t
1245229,81306,t
1356652,81306,t
143914,81306,t
245825,81306,t
248911,81306,t
482814,81306,t
546874,81306,t
658356,81306,t
1016313,81301,f
1070165,81301,f
12619,81301,f
1437793,81301,t
151113,81301,t
155443,81301,f
167271,81301,f
191200,81301,f
218352,81301,f
22768,81301,t
27307,81301,f
295985,81301,t
352590,81301,f
353537,81301,f
384130,81301,t
384641,81301,t
390563,81301,f
416183,81301,f
622489,81301,f
67997,81301,f
790837,81301,f
825551,81301,t
996572,81301,f
1106453,80464,f
147733,80464,f
1557130,80464,f
216006,80464,f
251830,80464,f
252584,80464,f
462271,80464,t
530810,80464,f
5370,80464,f
662438,80464,f
946594,80464,f
1045193,80276,t
112692,80276,f
1183060,80276,t
140433,80276,f
1566194,80276,f
161038,80276,f
1657438,80276,t
189728,80276,f
218382,80276,f
226134,80276,t
233675,80276,t
36902,80276,t
385781,80276,f
412673,80276,f
427265,80276,t
461506,80276,f
48906,80276,t
511083,80276,t
659797,80276,t
672094,80276,t
92620,80276,t
93835,80276,t
97584,80276,t
1177439,79023,t
125387,79023,f
1393132,79023,t
149600,79023,t
152798,79023,t
1535010,79023,t
1669309,79023,t
199438,79023,t
247447,79023,t
281399,79023,t
284436,79023,t
302401,79023,t
336650,79023,t
366833,79023,t
398801,79023,t
404523,79023,t
41439,79023,t
454858,79023,t
492308,79023,t
529749,79023,t
643430,79023,t
736999,79023,t
772212,79023,t
78430,79023,t
89950,79023,t
94816,79023,t
962642,79023,t
1193719,78970,f
125393,78970,t
1323316,78970,t
135045,78970,t
135825,78970,t
1536803,78970,t
1628705,78970,t
165584,78970,t
182110,78970,t
194377,78970,t
200314,78970,f
211176,78970,t
229006,78970,t
231951,78970,t
292025,78970,t
354080,78970,t
35703,78970,t
401150,78970,t
411291,78970,t
422528,78970,t
433486,78970,t
442390,78970,t
448842,78970,t
454535,78970,t
45865,78970,t
6119,78970,t
691907,78970,t
712499,78970,t
7773,78970,t
934533,78970,t
1034723,78714,t
1040177,78714,t
108459,78714,t
1126041,78714,t
1145377,78714,t
1166762,78714,t
1183185,78714,t
138211,78714,t
167810,78714,t
1714823,78714,t
1800249,78714,t
1815398,78714,f
192543,78714,t
19776,78714,t
234185,78714,t
245174,78714,t
285391,78714,t
289922,78714,t
324786,78714,t
342607,78714,t
34634,78714,t
396514,78714,t
62473,78714,t
734019,78714,t
752886,78714,t
891832,78714,t
906807,78714,t
953103,78714,t
963017,78714,t
1107409,78709,f
110853,78709,f
11370,78709,t
1168677,78709,f
1194290,78709,f
13921,78709,f
1447050,78709,f
1512779,78709,f
151341,78709,t
1659816,78709,t
168715,78709,t
237539,78709,t
242069,78709,t
248502,78709,f
26587,78709,f
27523,78709,f
278708,78709,f
281131,78709,f
352467,78709,f
379268,78709,f
402866,78709,f
445767,78709,t
564318,78709,t
591567,78709,f
59258,78709,t
749708,78709,f
765962,78709,t
767844,78709,f
873412,78709,f
99395,78709,f
147328,78670,t
1789764,78670,t
1128718,78586,f
15583,78586,t
1678416,78586,t
279552,78586,f
317505,78586,t
353537,78586,t
403879,78586,t
425275,78586,t
7827,78586,t
1058465,78585,f
1122938,78585,t
146853,78585,f
1775443,78585,f
211079,78585,t
86239,78585,t
1100990,78462,f
1175691,78462,f
17633,78462,t
1810779,78462,f
183410,78462,f
198156,78462,f
271790,78462,f
426873,78462,f
730799,78462,f
83403,78462,t
84269,78462,f
891271,78462,f
1005112,78459,t
1278078,78459,t
1325,78459,t
137278,78459,t
153124,78459,t
161880,78459,t
187201,78459,t
386391,78459,t
728488,78459,t
747490,78459,f
77293,78459,t
78430,78459,f
1042662,78448,f
1212958,78448,f
13720,78448,t
154033,78448,f
1604554,78448,f
1669235,78448,f
169986,78448,f
1713642,78448,f
191030,78448,f
226994,78448,t
23159,78448,f
233307,78448,f
257695,78448,f
269015,78448,f
420245,78448,f
50750,78448,f
577696,78448,t
937841,78448,f
1210412,78444,f
1278809,78444,f
141228,78444,f
16012,78444,f
176704,78444,f
221518,78444,f
325955,78444,f
410563,78444,f
428746,78444,f
50365,78444,f
755384,78444,f
766390,78444,f
873781,78444,f
90677,78444,f
99821,78444,f
126912,78414,f
284003,78413,t
61046,78413,f
589243,78402,t
1014709,78401,f
11086,78401,t
139878,78401,t
145821,78401,f
15284,78401,t
1571190,78401,t
1618832,78401,t
1797578,78401,t
191012,78401,t
203899,78401,f
3370,78401,t
433283,78401,t
656688,78401,f
719521,78401,f
7207,78401,f
784837,78401,t
81664,78401,f
824351,78401,t
829040,78401,t
8920,78401,t
93346,78401,f
988877,78401,f
1072389,78303,t
107631,78303,t
1290401,78303,t
1296689,78303,t
1489180,78303,t
15232,78303,t
171453,78303,f
240439,78303,t
265232,78303,t
289828,78303,t
33502,78303,t
378599,78303,t
415394,78303,t
542064,78303,t
76494,78303,t
8920,78303,t
991059,78303,t
1061655,78224,f
1085507,78224,t
111967,78224,t
132600,78224,f
1510741,78224,f
15355,78224,f
155905,78224,t
1606727,78224,f
161281,78224,t
16883,78224,f
233316,78224,f
239967,78224,f
288238,78224,f
299861,78224,f
308144,78224,t
376079,78224,t
380341,78224,t
381774,78224,t
397854,78224,f
399341,78224,f
415502,78224,f
457566,78224,f
481734,78224,t
52650,78224,t
539109,78224,f
54711,78224,f
646513,78224,f
748409,78224,f
1017040,78197,t
1070551,78197,t
114062,78197,t
117558,78197,t
1214790,78197,t
1220942,78197,t
127395,78197,t
134903,78197,t
1361143,78197,t
1379481,78197,t
141501,78197,t
152926,78197,t
230742,78197,t
235582,78197,t
266039,78197,t
277436,78197,t
290222,78197,t
304663,78197,t
357955,78197,t
390363,78197,t
415025,78197,t
42500,78197,t
437614,78197,t
454663,78197,t
456024,78197,t
490426,78197,t
530505,78197,t
544440,78197,t
654652,78197,t
66291,78197,t
751294,78197,t
801723,78197,t
825551,78197,t
847334,78197,t
90226,78197,t
983005,78197,t
1168980,78187,t
1454575,78187,t
857093,78187,t
101856,78092,t
1020715,78092,f
1036255,78092,t
1049201,78092,f
1157926,78092,f
1598462,78092,f
199438,78092,t
210488,78092,f
248771,78092,t
273495,78092,f
299128,78092,f
301581,78092,f
30778,78092,f
324143,78092,t
328719,78092,t
364104,78092,f
389061,78092,t
426193,78092,t
50513,78092,f
5889,78092,f
639294,78092,f
772961,78092,t
1016313,78044,f
105560,78044,f
1069170,78044,f
1120260,78044,f
1154078,78044,t
1341079,78044,f
1374756,78044,f
1451498,78044,f
145391,78044,f
159945,78044,t
204415,78044,f
205252,78044,f
239014,78044,f
25147,78044,f
294552,78044,f
296186,78044,f
326843,78044,f
367126,78044,f
388836,78044,f
395379,78044,t
403729,78044,f
416183,78044,f
546296,78044,f
61758,78044,t
635523,78044,f
679509,78044,f
723211,78044,f
75986,78044,f
764078,78044,f
806610,78044,t
818648,78044,f
8339,78044,f
85207,78044,f
863148,78044,f
892567,78044,f
89453,78044,f
160478,78014,f
1736586,78014,f
232769,78014,f
387556,78014,f
102362,77959,f
1123494,77959,f
1126627,77959,f
124126,77959,f
1350063,77959,f
141792,77959,f
153342,77959,f
157201,77959,f
160513,77959,f
179937,77959,t
231517,77959,f
295240,77959,f
296186,77959,t
362350,77959,f
370049,77959,f
377869,77959,f
384333,77959,f
392435,77959,f
461343,77959,f
46667,77959,f
62632,77959,f
642083,77959,f
774572,77959,f
785451,77959,f
791972,77959,f
803361,77959,f
853547,77959,f
992106,77959,f
11756,77955,f
176441,77955,t
543389,77955,t
1069170,77798,t
196553,77798,f
328334,77798,t
378376,77798,t
402264,77798,f
100735,77748,f
109059,77748,f
121673,77748,f
122943,77748,f
1330873,77748,f
1427277,77748,f
1475086,77748,f
1529269,77748,f
1575558,77748,f
1719,77748,f
173698,77748,f
188579,77748,f
206282,77748,f
227623,77748,f
280633,77748,f
3370,77748,f
353613,77748,f
368377,77748,f
416416,77748,f
416493,77748,f
429876,77748,f
432225,77748,f
507129,77748,f
546478,77748,f
61418,77748,f
640026,77748,f
716142,77748,f
740351,77748,f
766390,77748,f
796953,77748,f
875086,77748,f
917785,77748,f
1125925,77704,t
153342,77704,f
17960,77704,t
273613,77704,t
384561,77704,t
471700,77704,f
8,77704,t
9092,77704,t
109062,77391,t
1163945,77391,t
1251963,77391,t
1314101,77391,t
1372052,77391,t
1423752,77391,f
1583547,77391,f
166372,77391,t
217719,77391,t
268727,77391,f
27730,77391,t
336260,77391,t
413837,77391,t
416518,77391,t
458302,77391,t
461076,77391,t
7017,77391,t
718982,77391,t
856030,77391,t
89956,77391,t
1292971,76730,f
182496,76730,f
266911,76730,f
28654,76730,t
290501,76730,f
360341,76730,f
389504,76730,t
400648,76730,t
477287,76730,f
566801,76730,f
637549,76730,f
662438,76730,f
76408,76730,f
82583,76730,t
919244,76730,f
104766,76590,f
330261,76590,f
390601,76590,t
470826,76590,t
65739,76590,t
901406,76590,f
993958,76590,t
109748,76541,t
1130327,76541,t
139824,76541,t
1401298,76541,t
50076,76541,t
75986,76541,t
772664,76541,t
817278,76541,t
981880,76541,t
106658,76514,t
1107707,76514,t
1108853,76514,t
1157926,76514,t
140255,76514,t
1493404,76514,t
201407,76514,t
231535,76514,t
267309,76514,t
3200,76514,t
329708,76514,t
360508,76514,t
370886,76514,t
403378,76514,t
410756,76514,t
417045,76514,t
420729,76514,t
43707,76514,t
585896,76514,t
667210,76514,t
79744,76514,t
798592,76514,t
946424,76514,t
10675,76477,f
1071445,76477,f
108362,76477,f
1434408,76477,f
144836,76477,f
1546053,76477,f
1567240,76477,f
1574534,76477,f
1713642,76477,f
182573,76477,f
1828750,76477,f
2083,76477,f
217364,76477,f
220045,76477,f
22196,76477,f
233160,76477,t
241522,76477,f
26237,76477,f
277554,76477,f
281229,76477,f
285893,76477,f
295154,76477,f
299517,76477,f
300001,76477,f
304452,76477,t
331197,76477,f
33308,76477,f
362513,76477,f
370928,76477,f
404534,76477,f
418157,76477,f
418567,76477,f
441059,76477,f
469954,76477,f
557127,76477,f
567025,76477,t
589501,76477,f
68462,76477,f
718200,76477,f
800099,76477,f
82317,76477,f
867682,76477,f
964445,76477,f
1158668,76476,t
1187163,76476,f
1217176,76476,t
1218944,76476,f
1246104,76476,f
137278,76476,t
140148,76476,f
142831,76476,f
1550780,76476,f
1682534,76476,f
225184,76476,f
230788,76476,f
272828,76476,t
273989,76476,f
276247,76476,f
31415,76476,f
370172,76476,t
370713,76476,f
428780,76476,t
487338,76476,f
639294,76476,f
67603,76476,f
702414,76476,t
714773,76476,f
73053,76476,f
79412,76476,f
84280,76476,f
955391,76476,f
9818,76476,f
9819,76476,f
221666,75958,t
403286,75958,f
82057,75958,f
1094417,75957,t
1347118,75957,t
138627,75957,t
1448027,75957,t
1504892,75957,t
175037,75957,f
241801,75957,t
268338,75957,t
27213,75957,t
339093,75957,t
361531,75957,t
367717,75957,t
406163,75957,t
408373,75957,t
420830,75957,f
444310,75957,f
498450,75957,t
564318,75957,t
567598,75957,t
598111,75957,t
66673,75957,t
668493,75957,f
851359,75957,f
868235,75957,t
873131,75957,t
1007839,75931,f
1294033,75931,f
1327652,75931,f
133643,75931,f
154755,75931,f
155807,75931,f
1562517,75931,f
163488,75931,t
16396,75931,t
17308,75931,f
176636,75931,t
185913,75931,f
212978,75931,f
213464,75931,t
233555,75931,f
270094,75931,f
389656,75931,f
667024,75931,f
755886,75931,f
837583,75931,t
955346,75931,f
95927,75931,f
988467,75931,t
1060942,92969,f
1065710,92969,t
1143714,92969,f
114579,92969,t
115590,92969,f
1159528,92969,t
157498,92969,t
166974,92969,f
1707432,92969,t
175578,92969,f
194444,92969,t
220628,92969,t
224556,92969,f
264848,92969,f
303887,92969,f
325955,92969,t
339301,92969,f
36602,92969,t
368422,92969,f
437367,92969,f
44886,92969,f
530121,92969,t
57104,92969,t
574228,92969,f
633471,92969,f
68402,92969,f
88000,92969,f
902756,92969,f
90853,92969,f
9845,92969,t
99805,92969,t
276994,87603,t
421420,87603,t
1644843,73307,f
173156,73307,f
29156,73307,t
305428,73307,f
316064,73307,f
334125,73307,f
392161,73307,f
490426,73307,f
5229,73307,f
773023,73307,f
81124,73307,f
901127,73307,f
11172,90194,f
413678,90194,t
1142784,76345,t
121125,76345,t
12286,76345,t
128587,76345,t
1366011,76345,t
1704299,76345,t
187712,76345,t
196315,76345,f
234898,76345,t
258005,76345,t
266839,76345,t
28984,76345,t
348900,76345,t
409468,76345,t
414472,76345,t
432033,76345,t
471399,76345,t
49264,76345,t
613073,76345,f
981887,76345,t
207441,71819,t
506082,71819,t
1019258,71727,t
1058150,71727,t
245735,71727,t
252877,71727,f
387064,71727,f
400042,71727,t
488945,71727,t
662438,71727,f
123294,33071,t
194813,33071,t
262959,33071,t
326102,33071,t
396858,33071,t
405662,33071,t
412688,33071,f
433433,33071,f
751057,33071,t
760852,33071,f
808280,33071,t
84192,33071,t
13260,33070,t
1414290,33070,f
1592012,33070,t
170677,33070,f
233739,33070,f
293085,33070,f
419925,33070,t
512488,33070,t
526841,33070,f
57859,33070,t
830722,33070,t
981725,33070,t
105716,14043,f
1168430,14043,t
1186209,14043,t
1256349,14043,t
147328,14043,t
161862,14043,t
187201,14043,t
22885,14043,t
237923,14043,t
243217,14043,f
289794,14043,t
455679,14043,t
469329,14043,t
862003,14043,t
922123,14043,t
1185008,14012,t
1232936,14012,t
131396,14012,t
1533783,14012,t
159323,14012,f
1692499,14012,t
226918,14012,t
303204,14012,t
368556,14012,t
370891,14012,t
455430,14012,t
463601,14012,f
65741,14012,t
700094,14012,t
770631,14012,t
771010,14012,t
810925,14012,f
812740,14012,f
82583,14012,t
91746,14012,t
160738,11992,f
175930,11992,t
202380,11992,f
265419,11992,t
371419,11992,t
381791,11992,t
395349,11992,f
771567,11992,t
866748,11992,t
107216,5291,t
132370,5291,f
147774,5291,t
1756835,5291,t
233160,5291,f
244609,5291,t
389037,5291,t
449378,5291,t
56533,5291,f
890962,5291,f
1110468,2750,t
194232,2750,t
233387,2750,t
269173,2750,f
270069,2750,f
403729,2750,t
450695,2750,f
575908,2750,t
58211,2750,t
837047,2750,t
139102,2742,t
1052861,2739,t
122842,2739,t
1354170,2739,f
1368120,2739,t
239251,2739,t
254703,2739,f
2716,2739,f
271907,2739,t
352301,2739,t
362350,2739,f
427172,2739,t
453243,2739,t
73965,2739,t
7637,2739,f
938324,2739,f
109498,126218,t
111774,126218,t
1287903,126218,t
136833,126218,t
1393132,126218,f
1437354,126218,t
179206,126218,t
1806504,126218,t
187587,126218,t
2111,126218,t
232800,126218,t
249028,126218,t
292847,126218,t
340715,126218,t
34843,126218,t
351724,126218,t
357993,126218,t
388953,126218,t
395349,126218,t
411853,126218,f
433486,126218,f
436289,126218,t
69047,126218,t
764595,126218,t
896224,126218,t
933623,126218,t
96568,126218,f
1797578,126141,f
221518,126141,f
229603,126141,t
240643,126141,f
311252,126141,f
33429,126141,t
483330,126141,t
56468,126141,t
588572,126141,f
954,126141,t
1319468,102555,f
139084,102555,f
146221,102555,t
1649033,102555,t
172559,102555,t
18349,102555,f
387179,102555,f
4021,102555,f
492334,102555,f
51601,102555,f
543389,102555,f
544640,102555,t
669669,102555,t
739517,102555,f
8831,102555,t
100460,98749,t
1076431,98749,t
1142207,98749,f
1201865,98749,t
12384,98749,f
136482,98749,t
1550527,98749,f
1582159,98749,t
1611167,98749,t
1676910,98749,f
1690594,98749,t
1705698,98749,t
2263,98749,f
233406,98749,t
23891,98749,f
263549,98749,t
265638,98749,f
271907,98749,t
285318,98749,t
294066,98749,t
3059,98749,t
31797,98749,t
321163,98749,t
336650,98749,t
390090,98749,t
40299,98749,f
437601,98749,f
455100,98749,t
518539,98749,t
546874,98749,t
565189,98749,f
653902,98749,t
70720,98749,f
75143,98749,f
8358,98749,t
92851,98749,t
932488,98749,f
95895,98749,t
109940,95847,t
174580,95847,t
199555,95847,t
289396,95847,t
324203,95847,t
370049,95847,t
589704,95847,t
616849,95847,f
74874,95847,t
828146,95847,t
104735,94582,f
1072528,94582,f
1122397,94582,f
123769,94582,f
1256349,94582,f
1423752,94582,t
143695,94582,f
145821,94582,f
1516548,94582,f
1615483,94582,f
170372,94582,f
185976,94582,f
212841,94582,f
254685,94582,f
25933,94582,t
304799,94582,t
313949,94582,f
32469,94582,f
403286,94582,t
447065,94582,f
453023,94582,f
483330,94582,f
533487,94582,f
612618,94582,f
76593,94582,f
1133480,94200,f
410552,94200,f
1108645,78291,t
1176654,78291,t
1380830,78291,f
1441264,78291,f
1513602,78291,t
174808,78291,t
228336,78291,f
304069,78291,t
323288,78291,t
484335,78291,t
5107,78291,t
6044,78291,t
751731,78291,f
798393,78291,f
853538,78291,t
95961,78291,t
999989,78291,t
1082858,78290,f
1212170,78290,f
134926,78290,f
135543,78290,f
158788,78290,f
1633954,78290,f
165785,78290,f
177448,78290,f
186959,78290,f
203080,78290,f
271164,78290,t
280229,78290,f
29266,78290,f
304060,78290,f
307248,78290,f
330328,78290,f
455430,78290,f
504959,78290,f
54672,78290,f
68489,78290,f
774572,78290,f
1697570,78238,t
272973,78238,t
311630,78238,t
357993,78238,t
113634,78235,f
116496,78235,f
12680,78235,f
141564,78235,t
15583,78235,f
157826,78235,f
173829,78235,t
178515,78235,f
361991,78235,f
386622,78235,f
413501,78235,t
505091,78235,f
534896,78235,f
655916,78235,f
670624,78235,t
821234,78235,f
971323,78235,f
1136634,74453,f
254685,74453,t
290931,74453,t
296293,74453,t
429659,74453,t
639610,74453,t
1034691,74452,f
1288750,74452,f
1312665,74452,f
1321492,74452,f
1414085,74452,f
146221,74452,f
1544,74452,f
156731,74452,f
228339,74452,f
250860,74452,f
267695,74452,f
275830,74452,f
307346,74452,f
324330,74452,f
35178,74452,f
379172,74452,f
533487,74452,f
630647,74452,f
714292,74452,f
837204,74452,f
1037680,32325,t
1083611,32325,t
1110514,32325,t
1158146,32325,t
13547,32325,t
13983,32325,t
1482610,32325,f
1728090,32325,f
1749611,32325,t
1757115,32325,t
207664,32325,t
264550,32325,t
277514,32325,t
301285,32325,t
304975,32325,t
311556,32325,t
382642,32325,t
390246,32325,t
434705,32325,t
457903,32325,t
46952,32325,t
564338,32325,t
678658,32325,t
715402,32325,t
73697,32325,f
916563,32325,t
92814,32325,t
942376,32325,f
1295713,32031,f
13424,32031,t
165701,32031,t
1779063,32031,t
1982,32031,f
236968,32031,t
31532,32031,f
37666,32031,f
390376,32031,t
1108716,26163,f
1146194,26163,t
1175916,26163,f
1239565,26163,t
1293240,26163,t
135409,26163,f
13547,26163,f
1472877,26163,t
1694215,26163,t
1754123,26163,f
177448,26163,f
1798772,26163,t
183413,26163,f
189436,26163,f
276955,26163,t
278828,26163,t
289922,26163,t
29479,26163,f
318292,26163,f
320188,26163,f
353060,26163,f
353894,26163,f
364410,26163,t
42968,26163,f
458302,26163,f
46865,26163,t
52535,26163,t
692859,26163,f
760625,26163,f
77473,26163,t
972437,26163,t
1470434,26140,t
154520,26140,t
15664,26140,t
249436,26140,f
28221,26140,t
340573,26140,t
372924,26140,f
410730,26140,f
50130,26140,t
534109,26140,t
537089,26140,f
72614,26140,t
120119,44452,t
1306127,44452,f
13065,44452,f
1413142,44452,t
1507260,44452,f
156735,44452,f
175158,44452,t
176794,44452,f
20257,44452,t
278929,44452,t
295751,44452,t
362150,44452,t
38389,44452,t
40879,44452,t
51054,44452,f
615164,44452,f
79416,44452,t
101684,43319,f
1059790,43319,t
122944,43319,f
1404602,43319,t
1592164,43319,t
167366,43319,t
197608,43319,f
208815,43319,t
231535,43319,t
266012,43319,f
284189,43319,t
294785,43319,f
387552,43319,t
392914,43319,t
426923,43319,t
428966,43319,t
447956,43319,f
5111,43319,t
566787,43319,f
76553,43319,t
895550,43319,t
10526,43182,f
1184800,43182,f
141176,43182,f
1748135,43182,t
29268,43182,f
379172,43182,f
38545,43182,f
509955,43182,t
100410,42708,f
1106453,42708,t
1380830,42708,t
1416661,42708,t
1537330,42708,t
161820,42708,t
1627855,42708,t
1717298,42708,t
1801981,42708,f
183761,42708,t
223894,42708,t
284462,42708,f
310224,42708,t
355257,42708,t
380128,42708,t
381416,42708,t
410146,42708,t
417830,42708,t
51280,42708,t
597445,42708,f
73818,42708,t
848900,42708,t
861092,42708,t
